,Distance,Lattitude,Longtitude,YearBuilt,Landsize,BuildingArea,Rooms,Bedroom2,Bathroom,Price,CouncilArea,Regionname,SellerG,Type,Postcode,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_weekly_price_mean,airbnb_monthly_price_mean,airbnb_number_of_reviews_sum,airbnb_number_of_reviews_mean,airbnb_review_scores_rating_min,airbnb_review_scores_rating_max,airbnb_review_scores_rating_mean
123,6.4,-37.775,145.0268,1910.0,809.0,165.0,5,5.0,4.0,2840000.0,Darebin,Northern Metropolitan,Nelson,h,3078,,,,,,,,,,
124,6.4,-37.7791,145.0306,1960.0,88.0,60.0,2,2.0,1.0,525500.0,Darebin,Northern Metropolitan,Other,u,3078,,,,,,,,,,
125,6.4,-37.7804,145.0308,2004.0,155.0,140.0,2,2.0,2.0,805000.0,Darebin,Northern Metropolitan,Other,t,3078,,,,,,,,,,
126,6.4,-37.7773,145.0314,,0.0,,2,2.0,1.0,465000.0,Darebin,Northern Metropolitan,Other,u,3078,,,,,,,,,,
127,6.4,-37.78,145.0341,,686.0,,3,3.0,3.0,2000000.0,Darebin,Northern Metropolitan,hockingstuart,h,3078,,,,,,,,,,
128,6.4,-37.7755,145.0288,,592.0,,3,3.0,1.0,1540000.0,Darebin,Northern Metropolitan,Nelson,h,3078,,,,,,,,,,
129,6.4,-37.7747,145.0264,,183.0,,2,2.0,1.0,820000.0,Darebin,Northern Metropolitan,Nelson,u,3078,,,,,,,,,,
130,6.4,-37.7743,145.0316,1970.0,606.0,112.0,4,4.0,2.0,1830000.0,Darebin,Northern Metropolitan,Nelson,h,3078,,,,,,,,,,
131,6.4,-37.7723,145.0319,2008.0,575.0,271.0,4,4.0,2.0,2100000.0,Darebin,Northern Metropolitan,Nelson,h,3078,,,,,,,,,,
132,6.4,-37.7802,145.0243,2010.0,180.0,131.0,3,3.0,1.0,865000.0,Darebin,Northern Metropolitan,hockingstuart,h,3078,,,,,,,,,,
133,6.4,-37.7773,145.0314,1960.0,0.0,60.0,2,2.0,1.0,390000.0,Darebin,Northern Metropolitan,Nelson,u,3078,,,,,,,,,,
134,6.4,-37.7848,145.025,,0.0,,2,0.0,1.0,650000.0,Yarra,Northern Metropolitan,Other,t,3078,,,,,,,,,,
135,6.4,-37.7805,145.0262,1965.0,0.0,61.0,2,2.0,1.0,512000.0,Darebin,Northern Metropolitan,Other,u,3078,,,,,,,,,,
136,6.4,-37.7792,145.029,,979.0,,3,3.0,1.0,1165000.0,Yarra,Northern Metropolitan,Barry,h,3078,,,,,,,,,,
137,6.4,-37.7844,145.0225,1930.0,556.0,272.0,4,4.0,2.0,1900000.0,Yarra,Northern Metropolitan,Other,h,3078,,,,,,,,,,
138,6.4,-37.7781,145.0284,,597.0,,3,3.0,0.0,1485000.0,Darebin,Northern Metropolitan,Other,h,3078,,,,,,,,,,
139,6.4,-37.7719,145.0309,1920.0,589.0,210.0,4,4.0,2.0,1950000.0,Darebin,Northern Metropolitan,Jellis,h,3078,,,,,,,,,,
140,13.8,-37.87,144.825,2015.0,352.0,242.0,3,3.0,2.0,520000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
141,13.8,-37.8721,144.8105,2005.0,729.0,268.0,5,5.0,3.0,1525000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
142,13.8,-37.8687,144.8197,2013.0,292.0,125.0,2,2.0,1.0,720000.0,Hobsons Bay,Western Metropolitan,hockingstuart,t,3018,,,,,,,,,,
143,13.8,-37.8693,144.8375,1930.0,506.0,120.0,3,3.0,1.0,1120000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
144,13.8,-37.868,144.8154,,655.0,,4,4.0,1.0,780000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
145,13.8,-37.8681,144.819,1962.0,1057.0,220.0,4,4.0,3.0,1780000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
146,13.8,-37.8702,144.8143,1955.0,311.0,94.0,3,2.0,1.0,630000.0,Hobsons Bay,Western Metropolitan,Other,u,3018,,,,,,,,,,
147,13.8,-37.8693,144.8171,,65.0,,2,2.0,1.0,406000.0,Hobsons Bay,Western Metropolitan,hockingstuart,u,3018,,,,,,,,,,
148,13.8,-37.8616,144.8116,1955.0,602.0,123.0,3,3.0,1.0,660000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
149,13.8,-37.8594,144.817,,530.0,,3,3.0,1.0,683500.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
150,13.8,-37.8696,144.827,1988.0,225.0,93.0,2,2.0,1.0,580000.0,Hobsons Bay,Western Metropolitan,Other,u,3018,,,,,,,,,,
151,13.8,-37.8697,144.8249,1953.0,777.0,22.0,3,3.0,1.0,1335000.0,Hobsons Bay,Western Metropolitan,hockingstuart,h,3018,,,,,,,,,,
152,13.8,-37.8734,144.8143,1997.0,280.0,,3,3.0,2.0,800000.0,Hobsons Bay,Western Metropolitan,hockingstuart,t,3018,,,,,,,,,,
153,13.8,-37.8686,144.8182,1990.0,127.0,76.0,2,2.0,1.0,510000.0,Hobsons Bay,Western Metropolitan,Other,u,3018,,,,,,,,,,
154,13.8,-37.8733,144.8147,,695.0,,4,4.0,2.0,1070000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
155,13.8,-37.871,144.8185,1980.0,115.0,57.0,2,2.0,1.0,425000.0,Hobsons Bay,Western Metropolitan,hockingstuart,u,3018,,,,,,,,,,
156,13.8,-37.8646,144.827,,230.0,,3,3.0,2.0,605000.0,Hobsons Bay,Western Metropolitan,Other,u,3018,,,,,,,,,,
157,13.8,-37.8579,144.8181,,197.0,152.0,3,3.0,2.0,705000.0,Hobsons Bay,Western Metropolitan,hockingstuart,t,3018,,,,,,,,,,
158,13.8,-37.8678,144.8384,1965.0,0.0,65.0,2,2.0,1.0,391000.0,Hobsons Bay,Western Metropolitan,Other,u,3018,,,,,,,,,,
159,13.8,-37.8659,144.83100000000005,,0.0,,2,2.0,1.0,440000.0,Hobsons Bay,Western Metropolitan,hockingstuart,u,3018,,,,,,,,,,
160,13.8,-37.8658,144.8155,1950.0,745.0,130.0,4,4.0,1.0,845000.0,Hobsons Bay,Western Metropolitan,hockingstuart,h,3018,,,,,,,,,,
161,13.8,-37.8698,144.816,,211.0,176.0,3,3.0,2.0,743000.0,Hobsons Bay,Western Metropolitan,Other,t,3018,,,,,,,,,,
162,13.8,-37.868,144.8286,2014.0,69.0,141.0,3,3.0,2.0,730000.0,Hobsons Bay,Western Metropolitan,Other,u,3018,,,,,,,,,,
163,13.8,-37.8611,144.8114,1960.0,625.0,,3,3.0,1.0,635000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
164,13.8,-37.8676,144.8202,,168.0,,2,2.0,1.0,620000.0,Hobsons Bay,Western Metropolitan,hockingstuart,u,3018,,,,,,,,,,
165,13.8,-37.8655,144.8299,1990.0,137.0,77.0,2,2.0,1.0,447000.0,Hobsons Bay,Western Metropolitan,Other,u,3018,,,,,,,,,,
166,13.8,-37.868,144.8287,,70.0,,3,3.0,2.0,730000.0,Hobsons Bay,Western Metropolitan,Other,u,3018,,,,,,,,,,
167,13.8,-37.8608,144.8124,1950.0,606.0,87.0,3,3.0,1.0,678000.0,Hobsons Bay,Western Metropolitan,hockingstuart,h,3018,,,,,,,,,,
168,13.8,-37.8687,144.8268,2013.0,175.0,76.0,2,2.0,2.0,580000.0,Hobsons Bay,Western Metropolitan,Biggin,u,3018,,,,,,,,,,
169,13.8,-37.8674,144.8375,,363.0,,3,3.0,1.0,712000.0,Hobsons Bay,Western Metropolitan,hockingstuart,h,3018,,,,,,,,,,
170,13.8,-37.86,144.8245,1965.0,534.0,136.0,3,3.0,2.0,840000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
171,13.8,-37.8672,144.817,,724.0,,3,3.0,1.0,980000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
172,13.8,-37.8583,144.8172,,265.0,,3,3.0,2.0,605100.0,Hobsons Bay,Western Metropolitan,hockingstuart,t,3018,,,,,,,,,,
173,13.8,-37.8699,144.8235,,577.0,,3,3.0,3.0,880000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
174,13.8,-37.8684,144.815,2007.0,205.0,113.0,3,3.0,2.0,577000.0,Hobsons Bay,Western Metropolitan,Other,u,3018,,,,,,,,,,
175,13.8,-37.8663,144.8387,,797.0,,4,4.0,1.0,1030000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
176,13.8,-37.8659,144.822,,181.0,,3,3.0,1.0,605000.0,Hobsons Bay,Western Metropolitan,Other,u,3018,,,,,,,,,,
177,13.8,-37.8612,144.8247,,529.0,,3,3.0,2.0,753000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
178,13.8,-37.8653,144.8129,1950.0,675.0,100.0,2,2.0,2.0,857000.0,Hobsons Bay,Western Metropolitan,hockingstuart,h,3018,,,,,,,,,,
179,13.8,-37.8651,144.832,,929.0,,3,3.0,1.0,1500000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
180,13.8,-37.868,144.8285,2014.0,70.0,3.0,3,3.0,2.0,730000.0,Hobsons Bay,Western Metropolitan,Other,u,3018,,,,,,,,,,
181,13.8,-37.871,144.8075,,697.0,,3,3.0,1.0,900000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
182,13.8,-37.8631,144.8195,,604.0,,3,3.0,1.0,740000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
183,13.8,-37.8637,144.8365,1970.0,532.0,,4,4.0,2.0,931000.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
184,13.8,-37.8646,144.8272,1996.0,154.0,91.0,2,2.0,1.0,535600.0,Hobsons Bay,Western Metropolitan,Other,h,3018,,,,,,,,,,
185,11.1,-37.8388,144.8567,1965.0,592.0,251.0,5,5.0,3.0,1085000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
186,11.1,-37.8291,144.835,1970.0,533.0,117.0,3,3.0,1.0,781000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
187,11.1,-37.8449,144.85,,554.0,,3,3.0,1.0,750000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
188,11.1,-37.8351,144.8529,2009.0,77.0,77.0,2,2.0,1.0,421000.0,Hobsons Bay,Western Metropolitan,hockingstuart,t,3025,,,,,,,,,,
189,11.1,-37.8338,144.8562,,655.0,,3,3.0,1.0,1405000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
190,11.1,-37.8284,144.8355,1967.0,534.0,167.0,3,3.0,1.0,683000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
191,11.1,-37.8267,144.8368,,540.0,,3,3.0,1.0,623000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
192,11.1,-37.8379,144.8583,2012.0,0.0,130.0,3,3.0,2.0,720000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
193,11.1,-37.838,144.8555,1970.0,328.0,118.0,3,3.0,1.0,588000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
194,11.1,-37.8294,144.8378,1960.0,540.0,116.0,3,3.0,1.0,710000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
195,11.1,-37.8448,144.8529,1965.0,559.0,169.0,4,3.0,1.0,875000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
196,11.1,-37.8449,144.85,,554.0,,3,3.0,1.0,700000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
197,11.1,-37.8397,144.8602,1965.0,252.0,,2,2.0,1.0,640000.0,Hobsons Bay,Western Metropolitan,Other,t,3025,,,,,,,,,,
198,11.1,-37.8451,144.8529,,558.0,,4,4.0,1.0,650000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
199,11.1,-37.8337,144.8554,2012.0,171.0,109.0,3,3.0,2.0,675000.0,Hobsons Bay,Western Metropolitan,hockingstuart,h,3025,,,,,,,,,,
200,11.1,-37.8258,144.8523,1960.0,585.0,97.0,3,3.0,1.0,708000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
201,11.1,-37.8345,144.8444,,851.0,,4,4.0,1.0,965000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
202,11.1,-37.8254,144.8514,,551.0,,3,3.0,1.0,680000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
203,11.1,-37.8327,144.8451,,602.0,603.0,3,3.0,1.0,770000.0,Hobsons Bay,Western Metropolitan,hockingstuart,h,3025,,,,,,,,,,
204,11.1,-37.8269,144.8455,,740.0,,3,3.0,1.0,923000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
205,11.1,-37.8391,144.8467,2008.0,315.0,170.0,4,4.0,2.0,693000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
206,11.1,-37.8262,144.8443,2010.0,276.0,100.0,3,5.0,2.0,620000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
207,11.1,-37.8277,144.8385,1960.0,531.0,157.0,3,3.0,1.0,728500.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
208,11.1,-37.8382,144.8649,1950.0,590.0,160.0,3,3.0,2.0,931000.0,Hobsons Bay,Western Metropolitan,hockingstuart,h,3025,,,,,,,,,,
209,11.1,-37.8423,144.8632,2008.0,715.0,,3,3.0,1.0,988000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
210,11.1,-37.8444,144.8491,,561.0,,3,3.0,1.0,590000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
211,11.1,-37.834,144.8553,,691.0,,2,2.0,1.0,610000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
212,11.1,-37.8318,144.8388,1960.0,555.0,130.0,3,3.0,2.0,815000.0,Hobsons Bay,Western Metropolitan,hockingstuart,h,3025,,,,,,,,,,
213,11.1,-37.833,144.8494,,708.0,,4,4.0,1.0,970000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
214,11.1,-37.8262,144.8439,,668.0,,4,4.0,1.0,760000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
215,11.1,-37.8393,144.8568,,252.0,,4,4.0,3.0,847500.0,Hobsons Bay,Western Metropolitan,Other,t,3025,,,,,,,,,,
216,11.1,-37.8375,144.8541,1960.0,633.0,158.0,4,4.0,1.0,1200000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
217,11.1,-37.8441,144.8505,,557.0,,3,3.0,1.0,700000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
218,11.1,-37.8285,144.8351,,536.0,,3,3.0,1.0,625000.0,Hobsons Bay,Western Metropolitan,Other,h,3025,,,,,,,,,,
219,11.1,-37.8332,144.8649,1970.0,153.0,70.0,2,2.0,1.0,292000.0,Hobsons Bay,Western Metropolitan,Other,u,3025,,,,,,,,,,
220,6.3,-37.8543,145.0262,1964.0,0.0,76.0,2,2.0,1.0,599000.0,Stonnington,Southern Metropolitan,Jellis,u,3143,,,,,,,,,,
221,6.3,-37.8539,145.0284,,861.0,,2,2.0,1.0,550000.0,Stonnington,Southern Metropolitan,Other,u,3143,,,,,,,,,,
222,6.3,-37.8552,145.016,1998.0,0.0,100.0,3,3.0,2.0,995000.0,Stonnington,Southern Metropolitan,Marshall,u,3143,,,,,,,,,,
223,6.3,-37.854,145.0135,2000.0,101.0,105.0,3,3.0,2.0,1205000.0,Stonnington,Southern Metropolitan,Jellis,t,3143,,,,,,,,,,
224,6.3,-37.8614,145.0274,1889.0,296.0,150.0,3,3.0,2.0,1939000.0,Stonnington,Southern Metropolitan,Jellis,h,3143,,,,,,,,,,
225,6.3,-37.853,145.0167,,0.0,,1,1.0,1.0,421500.0,Stonnington,Southern Metropolitan,Biggin,u,3143,,,,,,,,,,
226,6.3,-37.8592,145.0182,1888.0,217.0,116.0,3,3.0,1.0,1870000.0,Stonnington,Southern Metropolitan,Other,h,3143,,,,,,,,,,
227,6.3,-37.8538,145.0127,,0.0,,2,2.0,1.0,678000.0,Stonnington,Southern Metropolitan,hockingstuart,u,3143,,,,,,,,,,
228,6.3,-37.8537,145.0267,1995.0,0.0,165.0,3,3.0,2.0,1918000.0,Stonnington,Southern Metropolitan,Jellis,t,3143,,,,,,,,,,
229,6.3,-37.8619,145.0257,,0.0,,2,2.0,1.0,660000.0,Stonnington,Southern Metropolitan,hockingstuart,u,3143,,,,,,,,,,
230,6.3,-37.8574,145.0281,1910.0,205.0,116.0,3,3.0,2.0,2050000.0,Stonnington,Southern Metropolitan,Marshall,h,3143,,,,,,,,,,
231,6.3,-37.8552,145.016,,0.0,,2,2.0,1.0,700000.0,Stonnington,Southern Metropolitan,Jellis,u,3143,,,,,,,,,,
232,6.3,-37.8555,145.0291,2006.0,0.0,,2,3.0,2.0,3625000.0,Stonnington,Southern Metropolitan,Jellis,u,3143,,,,,,,,,,
233,6.3,-37.858,145.0111,1934.0,1581.0,,4,4.0,2.0,3000000.0,Stonnington,Southern Metropolitan,Jellis,h,3143,,,,,,,,,,
234,6.3,-37.8638,145.0229,,693.0,,5,8.0,2.0,1525000.0,Stonnington,Southern Metropolitan,Jellis,h,3143,,,,,,,,,,
235,6.3,-37.8543,145.0262,1970.0,2113.0,14.0,3,3.0,2.0,735000.0,Stonnington,Southern Metropolitan,Marshall,u,3143,,,,,,,,,,
236,6.3,-37.8528,145.0268,,0.0,,2,2.0,1.0,825000.0,Stonnington,Southern Metropolitan,Jellis,u,3143,,,,,,,,,,
237,6.3,-37.8566,145.0116,,246.0,,3,2.0,2.0,1586000.0,Stonnington,Southern Metropolitan,Other,t,3143,,,,,,,,,,
238,6.3,-37.8596,145.0198,1960.0,0.0,,2,3.0,1.0,645000.0,Stonnington,Southern Metropolitan,Marshall,u,3143,,,,,,,,,,
239,6.3,-37.8564,145.0228,1900.0,144.0,107.0,1,2.0,2.0,1435000.0,Stonnington,Southern Metropolitan,Jellis,h,3143,,,,,,,,,,
240,6.3,-37.8619,145.0185,1975.0,0.0,38.0,1,1.0,1.0,280000.0,Stonnington,Southern Metropolitan,hockingstuart,u,3143,,,,,,,,,,
241,6.3,-37.8605,145.0185,,0.0,,1,1.0,1.0,400000.0,Stonnington,Southern Metropolitan,hockingstuart,u,3143,,,,,,,,,,
242,6.3,-37.8537,145.0267,,0.0,,2,2.0,2.0,1780000.0,Stonnington,Southern Metropolitan,Marshall,h,3143,,,,,,,,,,
243,6.3,-37.8574,145.0174,1970.0,0.0,73.0,2,2.0,1.0,592500.0,Stonnington,Southern Metropolitan,hockingstuart,u,3143,,,,,,,,,,
244,6.3,-37.8543,145.016,1910.0,249.0,96.0,2,2.0,1.0,1210000.0,Stonnington,Southern Metropolitan,Marshall,h,3143,,,,,,,,,,
245,6.3,-37.8536,145.0173,1900.0,624.0,222.0,4,4.0,2.0,2801000.0,Stonnington,Southern Metropolitan,Marshall,h,3143,,,,,,,,,,
246,6.3,-37.8614,145.0222,,881.0,,1,1.0,1.0,390000.0,Stonnington,Southern Metropolitan,Jellis,u,3143,,,,,,,,,,
247,6.3,-37.8545,145.0145,1910.0,405.0,121.0,3,3.0,2.0,1800000.0,Stonnington,Southern Metropolitan,Other,h,3143,,,,,,,,,,
248,6.3,-37.8613,145.0264,1900.0,495.0,163.0,4,4.0,1.0,2200000.0,Stonnington,Southern Metropolitan,Jellis,h,3143,,,,,,,,,,
249,6.3,-37.8537,145.0114,,0.0,,1,1.0,1.0,324000.0,Stonnington,Southern Metropolitan,Jellis,u,3143,,,,,,,,,,
250,6.3,-37.8602,145.013,1935.0,1491.0,516.0,6,5.0,3.0,5525000.0,Stonnington,Southern Metropolitan,Marshall,h,3143,,,,,,,,,,
251,6.3,-37.851,145.0161,,169.0,,2,3.0,1.0,1125000.0,Stonnington,Southern Metropolitan,Other,h,3143,,,,,,,,,,
252,6.3,-37.8511,145.0167,,301.0,,3,3.0,3.0,2250000.0,Stonnington,Southern Metropolitan,Marshall,h,3143,,,,,,,,,,
253,6.3,-37.8558,145.015,,336.0,,3,3.0,2.0,2360000.0,Stonnington,Southern Metropolitan,hockingstuart,h,3143,,,,,,,,,,
254,6.3,-37.8571,145.0224,,207.0,,2,2.0,2.0,1900000.0,Stonnington,Southern Metropolitan,Jellis,h,3143,,,,,,,,,,
255,6.3,-37.8531,145.0115,1970.0,0.0,53.0,1,1.0,1.0,440000.0,Stonnington,Southern Metropolitan,Jellis,u,3143,,,,,,,,,,
256,6.3,-37.8646,145.0247,1966.0,0.0,,2,2.0,1.0,490000.0,Stonnington,Southern Metropolitan,Ray,u,3143,,,,,,,,,,
257,6.3,-37.8521,145.019,,316.0,,3,3.0,2.0,2365000.0,Stonnington,Southern Metropolitan,Marshall,h,3143,,,,,,,,,,
258,6.3,-37.8542,145.0149,1900.0,212.0,106.0,3,2.0,1.0,1300000.0,Stonnington,Southern Metropolitan,Jellis,h,3143,,,,,,,,,,
259,6.3,-37.8597,145.0104,,0.0,,3,3.0,2.0,732000.0,Stonnington,Southern Metropolitan,Other,u,3143,,,,,,,,,,
260,6.3,-37.8573,145.0186,1969.0,0.0,74.0,2,2.0,1.0,704000.0,Stonnington,Southern Metropolitan,Other,u,3143,,,,,,,,,,
261,6.3,-37.8596,145.0198,1970.0,0.0,98.0,2,3.0,1.0,620000.0,Stonnington,Southern Metropolitan,Marshall,u,3143,,,,,,,,,,
262,6.3,-37.8559,145.0158,1900.0,328.0,108.0,3,3.0,1.0,1900000.0,Stonnington,Southern Metropolitan,Marshall,h,3143,,,,,,,,,,
263,6.3,-37.8575,145.0174,,0.0,,1,1.0,1.0,315000.0,Stonnington,Southern Metropolitan,Fletchers,u,3143,,,,,,,,,,
264,6.3,-37.8509,145.0203,,0.0,,1,1.0,1.0,450000.0,Stonnington,Southern Metropolitan,hockingstuart,u,3143,,,,,,,,,,
265,6.3,-37.8573,145.0186,1970.0,2471.0,80.0,2,2.0,1.0,710000.0,Stonnington,Southern Metropolitan,Jellis,u,3143,,,,,,,,,,
266,6.3,-37.8604,145.0147,1953.0,1194.0,,2,2.0,1.0,872000.0,Stonnington,Southern Metropolitan,Jellis,u,3143,,,,,,,,,,
267,6.3,-37.8593,145.0156,1970.0,0.0,88.0,2,2.0,1.0,598000.0,Stonnington,Southern Metropolitan,hockingstuart,u,3143,,,,,,,,,,
268,6.3,-37.8554,145.0173,1920.0,186.0,80.0,3,3.0,1.0,1285000.0,Stonnington,Southern Metropolitan,Marshall,h,3143,,,,,,,,,,
269,6.3,-37.8593,145.0275,,421.0,,4,4.0,3.0,3660000.0,Stonnington,Southern Metropolitan,Jellis,h,3143,,,,,,,,,,
270,6.3,-37.8618,145.0183,1970.0,0.0,76.0,2,1.0,1.0,520000.0,Stonnington,Southern Metropolitan,hockingstuart,u,3143,,,,,,,,,,
271,6.3,-37.8574,145.016,1900.0,709.0,251.0,4,4.0,1.0,3625000.0,Stonnington,Southern Metropolitan,Jellis,h,3143,,,,,,,,,,
272,6.3,-37.8582,145.0138,2000.0,563.0,333.0,4,4.0,3.0,4200000.0,Stonnington,Southern Metropolitan,Other,h,3143,,,,,,,,,,
273,6.3,-37.8542,145.0135,2000.0,103.0,3.0,3,3.0,1.0,1101000.0,Stonnington,Southern Metropolitan,Jellis,t,3143,,,,,,,,,,
274,6.3,-37.8557,145.0264,1998.0,617.0,285.0,3,3.0,2.0,3512500.0,Stonnington,Southern Metropolitan,Marshall,h,3143,,,,,,,,,,
275,6.3,-37.8611,145.0195,,544.0,,4,4.0,3.0,2000000.0,Stonnington,Southern Metropolitan,Marshall,h,3143,,,,,,,,,,
276,6.3,-37.853,145.0264,1940.0,0.0,91.0,3,2.0,1.0,869000.0,Stonnington,Southern Metropolitan,Jellis,u,3143,,,,,,,,,,
277,6.3,-37.8611,145.0271,,617.0,,5,5.0,2.0,2810000.0,Stonnington,Southern Metropolitan,Marshall,h,3143,,,,,,,,,,
278,6.3,-37.8573,145.0112,,0.0,,2,3.0,1.0,565000.0,Stonnington,Southern Metropolitan,Ray,u,3143,,,,,,,,,,
279,6.3,-37.8549,145.0113,2013.0,0.0,53.0,1,1.0,1.0,567000.0,Stonnington,Southern Metropolitan,hockingstuart,u,3143,,,,,,,,,,
280,6.3,-37.8568,145.0161,,0.0,,2,2.0,0.0,546000.0,Stonnington,Southern Metropolitan,hockingstuart,u,3143,,,,,,,,,,
281,6.3,-37.8503,145.0185,1980.0,0.0,,2,2.0,1.0,471500.0,Stonnington,Southern Metropolitan,Ray,u,3143,,,,,,,,,,
282,5.9,-37.7756,144.9165,,0.0,,2,3.0,1.0,455000.0,Moonee Valley,Western Metropolitan,Nelson,u,3032,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,3424.0,19.454545454545453,20.0,100.0,94.29411764705883
283,5.9,-37.7777,144.9195,1920.0,298.0,108.0,3,3.0,1.0,940000.0,Moonee Valley,Western Metropolitan,Nelson,h,3032,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,3424.0,19.454545454545453,20.0,100.0,94.29411764705883
284,5.9,-37.7761,144.9201,1980.0,0.0,62.0,2,2.0,1.0,467000.0,Moonee Valley,Western Metropolitan,Brad,u,3032,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,3424.0,19.454545454545453,20.0,100.0,94.29411764705883
285,5.9,-37.7777,144.9221,1910.0,277.0,174.0,3,3.0,2.0,1380000.0,Moonee Valley,Western Metropolitan,Nelson,h,3032,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,3424.0,19.454545454545453,20.0,100.0,94.29411764705883
286,5.9,-37.7736,144.9015,1970.0,423.0,62.0,2,2.0,1.0,490000.0,Moonee Valley,Western Metropolitan,Jellis,u,3032,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,3424.0,19.454545454545453,20.0,100.0,94.29411764705883
287,5.9,-37.7729,144.9179,1900.0,478.0,270.0,4,4.0,3.0,1850000.0,Moonee Valley,Western Metropolitan,Brad,h,3032,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,3424.0,19.454545454545453,20.0,100.0,94.29411764705883
288,5.9,-37.7758,144.9089,1938.0,623.0,,3,3.0,1.0,1284000.0,Moonee Valley,Western Metropolitan,Woodards,h,3032,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,3424.0,19.454545454545453,20.0,100.0,94.29411764705883
289,5.9,-37.775,144.9091,1900.0,285.0,128.0,3,3.0,2.0,971000.0,Moonee Valley,Western Metropolitan,Nelson,h,3032,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,3424.0,19.454545454545453,20.0,100.0,94.29411764705883
290,5.9,-37.7776,144.9142,1890.0,214.0,77.0,2,2.0,1.0,710000.0,Moonee Valley,Western Metropolitan,Nelson,h,3032,3032.0,111.61363636363636,176.0,469.8666666666667,1677.9166666666667,3424.0,19.454545454545453,20.0,100.0,94.29411764705883
